id,status,sent_at,relationship_tag,contact_id,message_id,user_id,user_phone_id
12104,sent,9/8/24 0:00,Botox,18957,7,1,3
12512,sent,12/8/24 0:00,Botox,18957,8,1,3
12105,sent,9/8/24 0:00,Botox,18956,7,1,3
12513,sent,12/8/24 0:00,Botox,18956,8,1,3
12107,sent,9/8/24 0:00,Botox,18955,7,1,3
12515,sent,12/8/24 0:00,Botox,18955,8,1,3
12108,sent,9/8/24 0:00,Botox,18954,7,1,3
12516,sent,12/8/24 0:00,Botox,18954,8,1,3
12109,sent,9/8/24 0:00,Botox,18953,7,1,3
12517,sent,12/8/24 0:00,Botox,18953,8,1,3
12110,sent,9/8/24 0:00,Botox,18952,7,1,3
12518,sent,12/8/24 0:00,Botox,18952,8,1,3
12111,sent,9/8/24 0:00,Botox,18951,7,1,3
12519,sent,12/8/24 0:00,Botox,18951,8,1,3
12112,sent,9/8/24 0:00,Botox,18950,7,1,3
12520,sent,12/8/24 0:00,Botox,18950,8,1,3
12113,sent,9/8/24 0:00,Botox,18949,7,1,3
12521,sent,12/8/24 0:00,Botox,18949,8,1,3
12114,sent,9/8/24 0:00,Botox,18948,7,1,3
12522,sent,12/8/24 0:00,Botox,18948,8,1,3
12115,sent,9/8/24 0:00,Botox,18947,7,1,3
12523,sent,12/8/24 0:00,Botox,18947,8,1,3
12116,sent,9/8/24 0:00,Botox,18946,7,1,3
12524,sent,12/8/24 0:00,Botox,18946,8,1,3
12118,sent,9/8/24 0:00,Botox,18945,7,1,3
12526,sent,12/8/24 0:00,Botox,18945,8,1,3
12119,sent,9/8/24 0:00,Botox,18944,7,1,3
12527,sent,12/8/24 0:00,Botox,18944,8,1,3
12120,sent,9/8/24 0:00,Botox,18943,7,1,3
12528,sent,12/8/24 0:00,Botox,18943,8,1,3
12121,sent,9/8/24 0:00,Botox,18942,7,1,3
12529,sent,12/8/24 0:00,Botox,18942,8,1,3
12122,sent,9/8/24 0:00,Botox,18941,7,1,3
12530,sent,12/8/24 0:00,Botox,18941,8,1,3
12123,sent,9/8/24 0:00,Botox,18940,7,1,3
12531,sent,12/8/24 0:00,Botox,18940,8,1,3
12124,sent,9/8/24 0:00,Botox,18939,7,1,3
12532,sent,12/8/24 0:00,Botox,18939,8,1,3
12125,sent,9/8/24 0:00,Botox,18938,7,1,3
12533,sent,12/8/24 0:00,Botox,18938,8,1,3
12126,sent,9/8/24 0:00,Botox,18937,7,1,3
12534,sent,12/8/24 0:00,Botox,18937,8,1,3
12127,sent,9/8/24 0:00,Botox,18936,7,1,3
12535,sent,12/8/24 0:00,Botox,18936,8,1,3
12128,sent,9/8/24 0:00,Botox,18935,7,1,3
12536,sent,12/8/24 0:00,Botox,18935,8,1,3
20406,sent,9/24/24 0:00,Botox,18906,63,1,3
21027,lead_created,9/25/24 0:00,Botox,18906,61,1,3
10276,sent,5/8/24 0:00,Botox,18899,7,1,3
11709,sent,7/8/24 0:00,Botox,18899,7,1,3
11863,sent,7/8/24 0:00,Botox,18899,7,1,3
11917,sent,8/8/24 0:00,Botox,18892,7,1,3
12166,sent,9/8/24 0:00,Botox,18892,8,1,3
11918,sent,8/8/24 0:00,Botox,18891,7,1,3
12167,sent,9/8/24 0:00,Botox,18891,8,1,3
16273,sent,8/24/24 0:00,Botox,18890,7,1,3
16624,sent,8/26/24 0:00,Botox,18890,8,1,3
11919,sent,8/8/24 0:00,Botox,18889,7,1,3
12168,sent,9/8/24 0:00,Botox,18889,8,1,3
11921,sent,8/8/24 0:00,Botox,18888,7,1,3
12170,sent,9/8/24 0:00,Botox,18888,8,1,3
11923,sent,8/8/24 0:00,Botox,18887,7,1,3
12171,sent,9/8/24 0:00,Botox,18887,8,1,3
11924,sent,8/8/24 0:00,Botox,18886,7,1,3
12172,sent,9/8/24 0:00,Botox,18886,8,1,3
11926,sent,8/8/24 0:00,Botox,18883,7,1,3
12174,sent,9/8/24 0:00,Botox,18883,8,1,3
11927,sent,8/8/24 0:00,Botox,18874,7,1,3
12175,sent,9/8/24 0:00,Botox,18874,8,1,3
11928,sent,8/8/24 0:00,Botox,18873,7,1,3
12176,sent,9/8/24 0:00,Botox,18873,8,1,3
11929,sent,8/8/24 0:00,Botox,18871,7,1,3
12177,sent,9/8/24 0:00,Botox,18871,8,1,3
11930,sent,8/8/24 0:00,Botox,18870,7,1,3
12178,sent,9/8/24 0:00,Botox,18870,8,1,3
11931,sent,8/8/24 0:00,Botox,18869,7,1,3
12179,sent,9/8/24 0:00,Botox,18869,8,1,3
11932,sent,8/8/24 0:00,Botox,18868,7,1,3
12180,sent,9/8/24 0:00,Botox,18868,8,1,3
11934,sent,8/8/24 0:00,Botox,18867,7,1,3
12182,sent,9/8/24 0:00,Botox,18867,8,1,3
11935,sent,8/8/24 0:00,Botox,18866,7,1,3
12183,sent,9/8/24 0:00,Botox,18866,8,1,3
11936,sent,8/8/24 0:00,Botox,18865,7,1,3
12184,sent,9/8/24 0:00,Botox,18865,8,1,3
11937,sent,8/8/24 0:00,Botox,18863,7,1,3
12185,sent,9/8/24 0:00,Botox,18863,8,1,3
11938,sent,8/8/24 0:00,Botox,18862,7,1,3
12186,sent,9/8/24 0:00,Botox,18862,8,1,3
11939,sent,8/8/24 0:00,Botox,18861,7,1,3
12187,sent,9/8/24 0:00,Botox,18861,8,1,3
11941,sent,8/8/24 0:00,Botox,18860,7,1,3
12189,sent,9/8/24 0:00,Botox,18860,8,1,3
11942,sent,8/8/24 0:00,Botox,18859,7,1,3
12190,sent,9/8/24 0:00,Botox,18859,8,1,3
11943,sent,8/8/24 0:00,Botox,18858,7,1,3
12191,sent,9/8/24 0:00,Botox,18858,8,1,3
11945,sent,8/8/24 0:00,Botox,18856,7,1,3
12193,sent,9/8/24 0:00,Botox,18856,8,1,3
11946,sent,8/8/24 0:00,Botox,18855,7,1,3
12194,sent,9/8/24 0:00,Botox,18855,8,1,3
11947,sent,8/8/24 0:00,Botox,18854,7,1,3
12195,sent,9/8/24 0:00,Botox,18854,8,1,3
11948,sent,8/8/24 0:00,Botox,18853,7,1,3
12196,sent,9/8/24 0:00,Botox,18853,8,1,3
11949,sent,8/8/24 0:00,Botox,18852,7,1,3
12197,sent,9/8/24 0:00,Botox,18852,8,1,3
11950,sent,8/8/24 0:00,Botox,18851,7,1,3
12198,sent,9/8/24 0:00,Botox,18851,8,1,3
11952,sent,8/8/24 0:00,Botox,18850,7,1,3
12200,sent,9/8/24 0:00,Botox,18850,8,1,3
11953,sent,8/8/24 0:00,Botox,18849,7,1,3
12201,sent,9/8/24 0:00,Botox,18849,8,1,3
11955,sent,8/8/24 0:00,Botox,18848,7,1,3
12203,sent,9/8/24 0:00,Botox,18848,8,1,3
11956,sent,8/8/24 0:00,Botox,18847,7,1,3
12204,sent,9/8/24 0:00,Botox,18847,8,1,3
11958,sent,8/8/24 0:00,Botox,18846,7,1,3
17792,sent,8/30/24 0:00,Botox,18846,8,1,3
11959,sent,8/8/24 0:00,Botox,18845,7,1,3
12206,sent,9/8/24 0:00,Botox,18845,8,1,3
11960,sent,8/8/24 0:00,Botox,18844,7,1,3
12207,sent,9/8/24 0:00,Botox,18844,8,1,3
11961,sent,8/8/24 0:00,Botox,18843,7,1,3
12208,sent,9/8/24 0:00,Botox,18843,8,1,3
11962,sent,8/8/24 0:00,Botox,18842,7,1,3
12209,sent,9/8/24 0:00,Botox,18842,8,1,3
11964,sent,8/8/24 0:00,Botox,18841,7,1,3
12211,sent,9/8/24 0:00,Botox,18841,8,1,3
11965,sent,8/8/24 0:00,Botox,18840,7,1,3
12212,sent,9/8/24 0:00,Botox,18840,8,1,3
13722,lead_created,8/16/24 0:00,Botox,18833,61,1,3
10368,sent,6/8/24 0:00,Botox,18831,7,1,3
11260,sent,7/8/24 0:00,Botox,18831,7,1,3
10278,sent,5/8/24 0:00,Botox,18823,7,1,3
11790,sent,7/8/24 0:00,Botox,18823,7,1,3
11903,sent,7/8/24 0:00,Botox,18823,7,1,3
9864,sent,5/8/24 0:00,Botox,18813,7,1,3
10622,sent,6/8/24 0:00,Botox,18813,7,1,3
11322,sent,7/8/24 0:00,Botox,18813,7,1,3
11066,sent,7/8/24 0:00,Botox,18782,7,1,3
12014,sent,8/8/24 0:00,Botox,18782,8,1,3
11067,sent,7/8/24 0:00,Botox,18781,7,1,3
12015,sent,8/8/24 0:00,Botox,18781,8,1,3
11068,sent,7/8/24 0:00,Botox,18780,7,1,3
12016,sent,8/8/24 0:00,Botox,18780,8,1,3
11073,sent,7/8/24 0:00,Botox,18775,7,1,3
12018,sent,8/8/24 0:00,Botox,18775,8,1,3
11075,sent,7/8/24 0:00,Botox,18773,7,1,3
12019,sent,8/8/24 0:00,Botox,18773,8,1,3
11077,sent,7/8/24 0:00,Botox,18771,7,1,3
12020,sent,8/8/24 0:00,Botox,18771,8,1,3
11080,sent,7/8/24 0:00,Botox,18769,7,1,3
12022,sent,8/8/24 0:00,Botox,18769,8,1,3
11081,sent,7/8/24 0:00,Botox,18768,7,1,3
12023,sent,8/8/24 0:00,Botox,18768,8,1,3
11082,sent,7/8/24 0:00,Botox,18767,7,1,3
12024,sent,8/8/24 0:00,Botox,18767,8,1,3
11085,sent,7/8/24 0:00,Botox,18765,7,1,3
12026,sent,8/8/24 0:00,Botox,18765,8,1,3
11086,sent,7/8/24 0:00,Botox,18764,7,1,3
12027,sent,8/8/24 0:00,Botox,18764,8,1,3
11087,sent,7/8/24 0:00,Botox,18763,7,1,3
12028,sent,8/8/24 0:00,Botox,18763,8,1,3
11089,sent,7/8/24 0:00,Botox,18762,7,1,3
12030,sent,8/8/24 0:00,Botox,18762,8,1,3
11090,sent,7/8/24 0:00,Botox,18761,7,1,3
12031,sent,8/8/24 0:00,Botox,18761,8,1,3
11091,sent,7/8/24 0:00,Botox,18760,7,1,3
12032,sent,8/8/24 0:00,Botox,18760,8,1,3
11093,sent,7/8/24 0:00,Botox,18759,7,1,3
12034,sent,8/8/24 0:00,Botox,18759,8,1,3
11096,sent,7/8/24 0:00,Botox,18758,7,1,3
12037,sent,8/8/24 0:00,Botox,18758,8,1,3
11097,sent,7/8/24 0:00,Botox,18757,7,1,3
11101,sent,7/8/24 0:00,Botox,18756,7,1,3
12041,sent,8/8/24 0:00,Botox,18756,8,1,3
11102,sent,7/8/24 0:00,Botox,18755,7,1,3
12042,sent,8/8/24 0:00,Botox,18755,8,1,3
11103,sent,7/8/24 0:00,Botox,18754,7,1,3
12043,sent,8/8/24 0:00,Botox,18754,8,1,3
11104,sent,7/8/24 0:00,Botox,18753,7,1,3
12044,sent,8/8/24 0:00,Botox,18753,8,1,3
11105,sent,7/8/24 0:00,Botox,18752,7,1,3
12045,sent,8/8/24 0:00,Botox,18752,8,1,3
11106,sent,7/8/24 0:00,Botox,18751,7,1,3
12046,sent,8/8/24 0:00,Botox,18751,8,1,3
11107,sent,7/8/24 0:00,Botox,18750,7,1,3
12047,sent,8/8/24 0:00,Botox,18750,8,1,3
11108,sent,7/8/24 0:00,Botox,18749,7,1,3
12048,sent,8/8/24 0:00,Botox,18749,8,1,3
11110,sent,7/8/24 0:00,Botox,18748,7,1,3
12050,sent,8/8/24 0:00,Botox,18748,8,1,3
11111,sent,7/8/24 0:00,Botox,18747,7,1,3
12051,sent,8/8/24 0:00,Botox,18747,8,1,3
11112,sent,7/8/24 0:00,Botox,18746,7,1,3
12052,sent,8/8/24 0:00,Botox,18746,8,1,3
11113,sent,7/8/24 0:00,Botox,18745,7,1,3
12053,sent,8/8/24 0:00,Botox,18745,8,1,3
11114,sent,7/8/24 0:00,Botox,18744,7,1,3
12054,sent,8/8/24 0:00,Botox,18744,8,1,3
11117,sent,7/8/24 0:00,Botox,18743,7,1,3
12057,sent,8/8/24 0:00,Botox,18743,8,1,3
11118,sent,7/8/24 0:00,Botox,18742,7,1,3
12058,sent,8/8/24 0:00,Botox,18742,8,1,3
11120,sent,7/8/24 0:00,Botox,18741,7,1,3
12060,sent,8/8/24 0:00,Botox,18741,8,1,3
11121,sent,7/8/24 0:00,Botox,18740,7,1,3
12061,sent,8/8/24 0:00,Botox,18740,8,1,3
11123,sent,7/8/24 0:00,Botox,18738,7,1,3
12062,sent,8/8/24 0:00,Botox,18738,8,1,3
11127,sent,7/8/24 0:00,Botox,18737,7,1,3
12066,sent,8/8/24 0:00,Botox,18737,8,1,3
11128,sent,7/8/24 0:00,Botox,18736,7,1,3
12067,sent,8/8/24 0:00,Botox,18736,8,1,3
11131,sent,7/8/24 0:00,Botox,18732,7,1,3
12068,sent,8/8/24 0:00,Botox,18732,8,1,3
11132,sent,7/8/24 0:00,Botox,18731,7,1,3
12069,sent,8/8/24 0:00,Botox,18731,8,1,3
11133,sent,7/8/24 0:00,Botox,18730,7,1,3
12070,sent,8/8/24 0:00,Botox,18730,8,1,3
11134,sent,7/8/24 0:00,Botox,18729,7,1,3
12071,sent,8/8/24 0:00,Botox,18729,8,1,3
9887,sent,5/8/24 0:00,Botox,18727,7,1,3
10594,sent,6/8/24 0:00,Botox,18727,7,1,3
11336,sent,7/8/24 0:00,Botox,18727,7,1,3
9878,sent,5/8/24 0:00,Botox,18726,7,1,3
10658,sent,6/8/24 0:00,Botox,18726,7,1,3
11381,sent,7/8/24 0:00,Botox,18726,7,1,3
10139,sent,5/8/24 0:00,Botox,18725,7,1,3
10688,sent,6/8/24 0:00,Botox,18725,7,1,3
11489,sent,7/8/24 0:00,Botox,18725,7,1,3
10180,sent,5/8/24 0:00,Botox,18721,7,1,3
10876,sent,6/8/24 0:00,Botox,18721,7,1,3
11562,sent,7/8/24 0:00,Botox,18721,7,1,3
9918,sent,5/8/24 0:00,Botox,18717,7,1,3
10588,sent,6/8/24 0:00,Botox,18717,7,1,3
11339,sent,7/8/24 0:00,Botox,18717,7,1,3
10148,sent,5/8/24 0:00,Botox,18713,7,1,3
10967,sent,6/8/24 0:00,Botox,18713,7,1,3
11453,sent,7/8/24 0:00,Botox,18713,7,1,3
9877,sent,5/8/24 0:00,Botox,18709,7,1,3
10656,sent,6/8/24 0:00,Botox,18709,7,1,3
11429,sent,7/8/24 0:00,Botox,18709,7,1,3
11158,sent,7/8/24 0:00,Botox,18703,7,1,3
12078,sent,8/8/24 0:00,Botox,18703,8,1,3
10172,sent,5/8/24 0:00,Botox,18681,7,1,3
10852,sent,6/8/24 0:00,Botox,18681,7,1,3
11602,sent,7/8/24 0:00,Botox,18681,7,1,3
15581,lead_created,8/21/24 0:00,Botox,18678,61,1,3
10373,sent,6/8/24 0:00,Botox,18670,7,1,3
11193,sent,7/8/24 0:00,Botox,18670,7,1,3
11195,sent,7/8/24 0:00,Botox,18669,8,1,3
11197,sent,7/8/24 0:00,Botox,18668,8,1,3
10367,sent,6/8/24 0:00,Botox,18666,7,1,3
11199,sent,7/8/24 0:00,Botox,18666,7,1,3
11201,sent,7/8/24 0:00,Botox,18665,8,1,3
11203,sent,7/8/24 0:00,Botox,18664,8,1,3
11206,sent,7/8/24 0:00,Botox,18662,8,1,3
11210,sent,7/8/24 0:00,Botox,18659,8,1,3
10407,sent,6/8/24 0:00,Botox,18658,7,1,3
11212,sent,7/8/24 0:00,Botox,18658,7,1,3
11215,sent,7/8/24 0:00,Botox,18656,8,1,3
11217,sent,7/8/24 0:00,Botox,18655,8,1,3
11219,sent,7/8/24 0:00,Botox,18654,8,1,3
11224,sent,7/8/24 0:00,Botox,18651,8,1,3
11226,sent,7/8/24 0:00,Botox,18650,8,1,3
11228,sent,7/8/24 0:00,Botox,18649,8,1,3
11230,sent,7/8/24 0:00,Botox,18648,8,1,3
11232,sent,7/8/24 0:00,Botox,18647,8,1,3
11234,sent,7/8/24 0:00,Botox,18646,8,1,3
11236,sent,7/8/24 0:00,Botox,18645,8,1,3
11238,sent,7/8/24 0:00,Botox,18644,8,1,3
11240,sent,7/8/24 0:00,Botox,18643,8,1,3
11242,sent,7/8/24 0:00,Botox,18642,8,1,3
11244,sent,7/8/24 0:00,Botox,18641,8,1,3
11246,sent,7/8/24 0:00,Botox,18640,8,1,3
11248,sent,7/8/24 0:00,Botox,18639,8,1,3
11250,sent,7/8/24 0:00,Botox,18638,8,1,3
10361,sent,6/8/24 0:00,Botox,18636,7,1,3
11256,sent,7/8/24 0:00,Botox,18636,7,1,3
10365,sent,6/8/24 0:00,Botox,18635,7,1,3
11258,sent,7/8/24 0:00,Botox,18635,7,1,3
10370,sent,6/8/24 0:00,Botox,18633,7,1,3
11264,sent,7/8/24 0:00,Botox,18633,7,1,3
10371,sent,6/8/24 0:00,Botox,18632,7,1,3
11266,sent,7/8/24 0:00,Botox,18632,7,1,3
10374,sent,6/8/24 0:00,Botox,18631,7,1,3
11270,sent,7/8/24 0:00,Botox,18631,7,1,3
10364,sent,6/8/24 0:00,Botox,18630,7,1,3
11272,sent,7/8/24 0:00,Botox,18630,7,1,3
10375,sent,6/8/24 0:00,Botox,18629,7,1,3
11168,sent,7/8/24 0:00,Botox,18629,8,1,3
11274,sent,7/8/24 0:00,Botox,18629,7,1,3
10376,sent,6/8/24 0:00,Botox,18628,7,1,3
11276,sent,7/8/24 0:00,Botox,18628,7,1,3
10377,sent,6/8/24 0:00,Botox,18627,7,1,3
11278,sent,7/8/24 0:00,Botox,18627,7,1,3
10378,sent,6/8/24 0:00,Botox,18626,7,1,3
11280,sent,7/8/24 0:00,Botox,18626,7,1,3
10379,sent,6/8/24 0:00,Botox,18625,7,1,3
11282,sent,7/8/24 0:00,Botox,18625,7,1,3
10380,sent,6/8/24 0:00,Botox,18624,7,1,3
11284,sent,7/8/24 0:00,Botox,18624,7,1,3
10363,sent,6/8/24 0:00,Botox,18623,7,1,3
11286,sent,7/8/24 0:00,Botox,18623,7,1,3
10360,sent,6/8/24 0:00,Botox,18622,7,1,3
11288,sent,7/8/24 0:00,Botox,18622,7,1,3
11290,sent,7/8/24 0:00,Botox,18621,8,1,3
10355,sent,6/8/24 0:00,Botox,18620,7,1,3
11292,sent,7/8/24 0:00,Botox,18620,7,1,3
10350,sent,6/8/24 0:00,Botox,18619,7,1,3
11294,sent,7/8/24 0:00,Botox,18619,7,1,3
10351,sent,6/8/24 0:00,Botox,18618,7,1,3
11296,sent,7/8/24 0:00,Botox,18618,7,1,3
10353,sent,6/8/24 0:00,Botox,18617,7,1,3
11300,sent,7/8/24 0:00,Botox,18617,7,1,3
10354,sent,6/8/24 0:00,Botox,18616,7,1,3
11302,sent,7/8/24 0:00,Botox,18616,7,1,3
10356,sent,6/8/24 0:00,Botox,18615,7,1,3
11304,sent,7/8/24 0:00,Botox,18615,7,1,3
11308,sent,7/8/24 0:00,Botox,18614,8,1,3
10359,sent,6/8/24 0:00,Botox,18613,7,1,3
11310,sent,7/8/24 0:00,Botox,18613,7,1,3
11312,sent,7/8/24 0:00,Botox,18612,8,1,3
10366,sent,6/8/24 0:00,Botox,18611,7,1,3
11314,sent,7/8/24 0:00,Botox,18611,7,1,3
10464,sent,6/8/24 0:00,Botox,18610,8,1,3
9906,sent,5/8/24 0:00,Botox,18609,7,1,3
10602,sent,6/8/24 0:00,Botox,18609,7,1,3
11317,sent,7/8/24 0:00,Botox,18609,7,1,3
9882,sent,5/8/24 0:00,Botox,18608,7,1,3
10664,sent,6/8/24 0:00,Botox,18608,7,1,3
11318,sent,7/8/24 0:00,Botox,18608,7,1,3
9861,sent,5/8/24 0:00,Botox,18607,7,1,3
10628,sent,6/8/24 0:00,Botox,18607,7,1,3
11320,sent,7/8/24 0:00,Botox,18607,7,1,3
9863,sent,5/8/24 0:00,Botox,18606,7,1,3
10624,sent,6/8/24 0:00,Botox,18606,7,1,3
11321,sent,7/8/24 0:00,Botox,18606,7,1,3
9865,sent,5/8/24 0:00,Botox,18605,7,1,3
10620,sent,6/8/24 0:00,Botox,18605,7,1,3
11323,sent,7/8/24 0:00,Botox,18605,7,1,3
9899,sent,5/8/24 0:00,Botox,18604,7,1,3
10616,sent,6/8/24 0:00,Botox,18604,7,1,3
11325,sent,7/8/24 0:00,Botox,18604,7,1,3
9886,sent,5/8/24 0:00,Botox,18602,7,1,3
10612,sent,6/8/24 0:00,Botox,18602,7,1,3
11327,sent,7/8/24 0:00,Botox,18602,7,1,3
9914,sent,5/8/24 0:00,Botox,18601,7,1,3
10610,sent,6/8/24 0:00,Botox,18601,7,1,3
11328,sent,7/8/24 0:00,Botox,18601,7,1,3
9871,sent,5/8/24 0:00,Botox,18600,7,1,3
10606,sent,6/8/24 0:00,Botox,18600,7,1,3
11330,sent,7/8/24 0:00,Botox,18600,7,1,3
9901,sent,5/8/24 0:00,Botox,18599,7,1,3
10604,sent,6/8/24 0:00,Botox,18599,7,1,3
11331,sent,7/8/24 0:00,Botox,18599,7,1,3
9907,sent,5/8/24 0:00,Botox,18598,7,1,3
10600,sent,6/8/24 0:00,Botox,18598,7,1,3
11332,sent,7/8/24 0:00,Botox,18598,7,1,3
10482,sent,6/8/24 0:00,Botox,18597,8,1,3
9908,sent,5/8/24 0:00,Botox,18596,7,1,3
10598,sent,6/8/24 0:00,Botox,18596,7,1,3
11334,sent,7/8/24 0:00,Botox,18596,7,1,3
9916,sent,5/8/24 0:00,Botox,18595,7,1,3
10596,sent,6/8/24 0:00,Botox,18595,7,1,3
11335,sent,7/8/24 0:00,Botox,18595,7,1,3
9905,sent,5/8/24 0:00,Botox,18594,7,1,3
10590,sent,6/8/24 0:00,Botox,18594,7,1,3
11338,sent,7/8/24 0:00,Botox,18594,7,1,3
9862,sent,5/8/24 0:00,Botox,18592,7,1,3
10626,sent,6/8/24 0:00,Botox,18592,7,1,3
11341,sent,7/8/24 0:00,Botox,18592,7,1,3
9860,sent,5/8/24 0:00,Botox,18591,7,1,3
10630,sent,6/8/24 0:00,Botox,18591,7,1,3
11342,sent,7/8/24 0:00,Botox,18591,7,1,3
10582,sent,6/8/24 0:00,Botox,18590,8,1,3
9858,sent,5/8/24 0:00,Botox,18589,7,1,3
10632,sent,6/8/24 0:00,Botox,18589,7,1,3
11344,sent,7/8/24 0:00,Botox,18589,7,1,3
9872,sent,5/8/24 0:00,Botox,18588,7,1,3
10670,sent,6/8/24 0:00,Botox,18588,7,1,3
11345,sent,7/8/24 0:00,Botox,18588,7,1,3
10484,sent,6/8/24 0:00,Botox,18587,8,1,3
10418,sent,6/8/24 0:00,Botox,18586,8,1,3
10452,sent,6/8/24 0:00,Botox,18585,8,1,3
10454,sent,6/8/24 0:00,Botox,18584,8,1,3
10456,sent,6/8/24 0:00,Botox,18583,8,1,3
9873,sent,5/8/24 0:00,Botox,18582,7,1,3
10458,sent,6/8/24 0:00,Botox,18582,7,1,3
11353,sent,7/8/24 0:00,Botox,18582,7,1,3
10460,sent,6/8/24 0:00,Botox,18581,8,1,3
10462,sent,6/8/24 0:00,Botox,18580,8,1,3
10470,sent,6/8/24 0:00,Botox,18579,8,1,3
10466,sent,6/8/24 0:00,Botox,18578,8,1,3
10468,sent,6/8/24 0:00,Botox,18577,8,1,3
10472,sent,6/8/24 0:00,Botox,18576,8,1,3
10474,sent,6/8/24 0:00,Botox,18575,8,1,3
10476,sent,6/8/24 0:00,Botox,18574,8,1,3
11069,sent,7/8/24 0:00,Botox,18574,7,1,3
10450,sent,6/8/24 0:00,Botox,18573,8,1,3
9787,sent,5/8/24 0:00,Botox,18572,7,1,3
10478,sent,6/8/24 0:00,Botox,18572,7,1,3
11364,sent,7/8/24 0:00,Botox,18572,7,1,3
10437,sent,6/8/24 0:00,Botox,18571,8,1,3
11159,sent,7/8/24 0:00,Botox,18571,7,1,3
9879,sent,5/8/24 0:00,Botox,18570,7,1,3
10662,sent,6/8/24 0:00,Botox,18570,7,1,3
11366,sent,7/8/24 0:00,Botox,18570,7,1,3
9812,sent,5/8/24 0:00,Botox,18569,7,1,3
10448,sent,6/8/24 0:00,Botox,18569,7,1,3
11367,sent,7/8/24 0:00,Botox,18569,7,1,3
10446,sent,6/8/24 0:00,Botox,18568,8,1,3
10444,sent,6/8/24 0:00,Botox,18567,8,1,3
10441,sent,6/8/24 0:00,Botox,18565,8,1,3
10439,sent,6/8/24 0:00,Botox,18564,8,1,3
10435,sent,6/8/24 0:00,Botox,18563,8,1,3
10433,sent,6/8/24 0:00,Botox,18562,8,1,3
10430,sent,6/8/24 0:00,Botox,18560,8,1,3
10428,sent,6/8/24 0:00,Botox,18559,8,1,3
10426,sent,6/8/24 0:00,Botox,18558,8,1,3
10422,sent,6/8/24 0:00,Botox,18557,8,1,3
10424,sent,6/8/24 0:00,Botox,18556,8,1,3
13169,sent,8/14/24 0:00,Botox,18555,7,1,3
14548,sent,8/19/24 0:00,Botox,18555,8,1,3
9912,sent,5/8/24 0:00,Botox,18554,7,1,3
10574,sent,6/8/24 0:00,Botox,18554,7,1,3
11382,sent,7/8/24 0:00,Botox,18554,7,1,3
9895,sent,5/8/24 0:00,Botox,18553,7,1,3
10562,sent,6/8/24 0:00,Botox,18553,7,1,3
11383,sent,7/8/24 0:00,Botox,18553,7,1,3
9903,sent,5/8/24 0:00,Botox,18552,7,1,3
10564,sent,6/8/24 0:00,Botox,18552,7,1,3
9885,sent,5/8/24 0:00,Botox,18551,7,1,3
10572,sent,6/8/24 0:00,Botox,18551,7,1,3
11387,sent,7/8/24 0:00,Botox,18551,7,1,3
9897,sent,5/8/24 0:00,Botox,18550,7,1,3
10576,sent,6/8/24 0:00,Botox,18550,7,1,3
11388,sent,7/8/24 0:00,Botox,18550,7,1,3
10496,sent,6/8/24 0:00,Botox,18549,8,1,3
9803,sent,5/8/24 0:00,Botox,18548,7,1,3
10536,sent,6/8/24 0:00,Botox,18548,7,1,3
11390,sent,7/8/24 0:00,Botox,18548,7,1,3
9806,sent,5/8/24 0:00,Botox,18547,7,1,3
10530,sent,6/8/24 0:00,Botox,18547,7,1,3
11392,sent,7/8/24 0:00,Botox,18547,7,1,3
10490,sent,6/8/24 0:00,Botox,18546,8,1,3
10492,sent,6/8/24 0:00,Botox,18545,8,1,3
9917,sent,5/8/24 0:00,Botox,18544,7,1,3
10560,sent,6/8/24 0:00,Botox,18544,7,1,3
11395,sent,7/8/24 0:00,Botox,18544,7,1,3
9894,sent,5/8/24 0:00,Botox,18543,7,1,3
10558,sent,6/8/24 0:00,Botox,18543,7,1,3
11396,sent,7/8/24 0:00,Botox,18543,7,1,3
9892,sent,5/8/24 0:00,Botox,18542,7,1,3
10556,sent,6/8/24 0:00,Botox,18542,7,1,3
11397,sent,7/8/24 0:00,Botox,18542,7,1,3
9891,sent,5/8/24 0:00,Botox,18541,7,1,3
10554,sent,6/8/24 0:00,Botox,18541,7,1,3
11398,sent,7/8/24 0:00,Botox,18541,7,1,3
9890,sent,5/8/24 0:00,Botox,18540,7,1,3
10552,sent,6/8/24 0:00,Botox,18540,7,1,3
11399,sent,7/8/24 0:00,Botox,18540,7,1,3
9889,sent,5/8/24 0:00,Botox,18539,7,1,3
10550,sent,6/8/24 0:00,Botox,18539,7,1,3
11400,sent,7/8/24 0:00,Botox,18539,7,1,3
9915,sent,5/8/24 0:00,Botox,18538,7,1,3
10546,sent,6/8/24 0:00,Botox,18538,7,1,3
11402,sent,7/8/24 0:00,Botox,18538,7,1,3
9893,sent,5/8/24 0:00,Botox,18537,7,1,3
10544,sent,6/8/24 0:00,Botox,18537,7,1,3
11403,sent,7/8/24 0:00,Botox,18537,7,1,3
9902,sent,5/8/24 0:00,Botox,18536,7,1,3
10542,sent,6/8/24 0:00,Botox,18536,7,1,3
11404,sent,7/8/24 0:00,Botox,18536,7,1,3
10540,sent,6/8/24 0:00,Botox,18535,8,1,3
9850,sent,5/8/24 0:00,Botox,18533,7,1,3
10538,sent,6/8/24 0:00,Botox,18533,7,1,3
11406,sent,7/8/24 0:00,Botox,18533,7,1,3
10420,sent,6/8/24 0:00,Botox,18532,8,1,3
